observation_id,sampling_weight,treated,y,race,pre_age,pre_educ,pre_marital,pre_employed,pre_fulltime,pre_tenure,pre_experience
12832,1.3202374813855353,FALSE,TRUE,Non-Hispanic Non-Black,27.626583461902538,4-year degree,cohabiting,TRUE,TRUE,0.5560732831983426,0.5560732831983426
12833,1.4451350457163277,FALSE,TRUE,Non-Hispanic Non-Black,19.53600300384164,High school,no_partner,TRUE,TRUE,3.6685710836318552,3.6685710836318552
12834,1.3261419048299423,FALSE,TRUE,Non-Hispanic Non-Black,33.87962443671437,4-year degree,no_partner,TRUE,TRUE,2.80880386149609,5.490197463716054
12835,0.6315627050273024,FALSE,TRUE,Non-Hispanic Black,30.045940126085846,Less than high school,cohabiting,FALSE,FALSE,0.1,1.5702285581492488
12836,1.430222486175677,FALSE,TRUE,Non-Hispanic Non-Black,20.584554424837982,High school,no_partner,FALSE,FALSE,0.1,0.5568175050582046
12837,1.2378746867665928,TRUE,FALSE,Non-Hispanic Non-Black,24.27639778967117,High school,no_partner,TRUE,TRUE,1.186831021942601,2.5607421198720774
12838,1.3470174004238502,FALSE,TRUE,Non-Hispanic Non-Black,24.359200318933652,4-year degree,no_partner,TRUE,FALSE,0.1,0.1
12839,1.3601124522224655,FALSE,TRUE,Non-Hispanic Non-Black,21.207104570675813,High school,no_partner,TRUE,FALSE,1.5944764539337717,1.5944764539337717
12840,0.5,FALSE,TRUE,Hispanic,31.15183804968118,4-year degree,no_partner,TRUE,TRUE,0.6302620513413975,2.724104786358402
12841,0.7761884898983465,FALSE,FALSE,Non-Hispanic Black,21.477248134268443,High school,no_partner,TRUE,FALSE,0.13016383289882605,1.5749808509261771
12842,0.6046706285978147,FALSE,FALSE,Non-Hispanic Black,20.748759460370202,High school,no_partner,TRUE,FALSE,0.8311646062385805,2.1853256007678947
12843,0.658927701882348,FALSE,TRUE,Non-Hispanic Black,30.995634245891758,2-year degree,no_partner,TRUE,FALSE,3.2378424390105782,3.2378424390105782
12844,1.2705448587768158,FALSE,TRUE,Non-Hispanic Non-Black,20.190659576309027,Less than high school,no_partner,FALSE,FALSE,0.1,0.5144500469775749
12845,0.6243495235821754,TRUE,TRUE,Non-Hispanic Black,30.504240716758197,High school,cohabiting,TRUE,TRUE,1.2084185078301646,4.170451687832608
12846,1.5279005270898955,FALSE,TRUE,Non-Hispanic Non-Black,28.18170044254651,Less than high school,cohabiting,TRUE,TRUE,0.7444193033056961,1.587225455165406
12847,1.3563348143708742,FALSE,TRUE,Non-Hispanic Non-Black,26.165172694178374,High school,no_partner,TRUE,FALSE,1.1242402031553271,1.1242402031553271
12848,1.3383501080406854,FALSE,TRUE,Non-Hispanic Non-Black,23.693748624025677,High school,no_partner,TRUE,TRUE,0.1,0.1
12849,1.4143577921339148,TRUE,TRUE,Non-Hispanic Non-Black,30.351048552376117,High school,married,TRUE,TRUE,1.9396124934202437,6.36676175362321
12850,1.4280474911934071,FALSE,TRUE,Non-Hispanic Non-Black,30.969422709029065,4-year degree,cohabiting,TRUE,TRUE,4.38636864947597,4.883954925616974
12851,0.9179630225665956,FALSE,FALSE,Non-Hispanic Black,26.16617143457402,High school,no_partner,TRUE,FALSE,0.1,0.1
12852,1.2616640260818703,TRUE,TRUE,Non-Hispanic Non-Black,22.924733515426766,High school,no_partner,TRUE,TRUE,1.7133016609960776,3.719110861332572
12853,1.16151276902993,FALSE,TRUE,Non-Hispanic Non-Black,19.810347917618298,Less than high school,no_partner,FALSE,FALSE,0.1,1.7045691332351434
12854,1.2203333635316025,FALSE,FALSE,Hispanic,24.50956814830721,High school,no_partner,TRUE,FALSE,0.27590312099427405,0.27590312099427405
12855,1.2933286266663753,FALSE,TRUE,Non-Hispanic Non-Black,28.774312028423633,High school,no_partner,TRUE,TRUE,1.0464172184377947,5.4724612423387615
12856,1.2483461382401928,FALSE,TRUE,Non-Hispanic Non-Black,25.561278291790263,High school,no_partner,TRUE,TRUE,1.1318977342964227,4.295123251921908
12857,1.5783229597482193,FALSE,TRUE,Non-Hispanic Non-Black,27.134122733476016,High school,no_partner,FALSE,FALSE,0.1,0.1
12858,1.2892497173701327,FALSE,TRUE,Non-Hispanic Non-Black,21.008764852669614,High school,no_partner,TRUE,TRUE,0.1,0.1
12859,1.4889924591237693,FALSE,TRUE,Non-Hispanic Non-Black,28.322135990482934,4-year degree,no_partner,TRUE,TRUE,2.497879849170957,2.497879849170957
12860,1.3459779646106058,FALSE,TRUE,Non-Hispanic Non-Black,30.040495425925066,2-year degree,no_partner,TRUE,TRUE,5.687659557197699,5.687659557197699
12861,1.1907650478574712,FALSE,TRUE,Non-Hispanic Black,23.69589565574239,Less than high school,no_partner,TRUE,FALSE,1.823119153095341,1.823119153095341
12862,1.2221590415600838,FALSE,TRUE,Non-Hispanic Non-Black,36.37053933418765,4-year degree,married,TRUE,TRUE,2.7976622217824643,2.7976622217824643
12863,1.3336616156907468,FALSE,TRUE,Non-Hispanic Non-Black,28.151324612056808,4-year degree,no_partner,TRUE,FALSE,1.8309589248625693,3.4954811380393855
12864,1.463637042929091,FALSE,TRUE,Non-Hispanic Non-Black,22.228718175447327,High school,no_partner,FALSE,FALSE,0.1,3.0807923551641627
12865,1.4364289749887482,FALSE,TRUE,Non-Hispanic Non-Black,24.747810320971723,High school,no_partner,FALSE,FALSE,0.1,0.6993220357549619
12866,1.3577956644915212,FALSE,TRUE,Non-Hispanic Non-Black,29.685513554640046,4-year degree,no_partner,TRUE,TRUE,2.7040373029075164,7.706097894475148
12867,1.3232403985406394,FALSE,TRUE,Non-Hispanic Non-Black,22.08927049709239,4-year degree,married,FALSE,FALSE,0.1,6.305322000225537
12868,1.0342675046296645,FALSE,TRUE,Non-Hispanic Non-Black,31.01397466209736,4-year degree,no_partner,TRUE,TRUE,0.1,0.7842392024485587
12869,1.3623781360084082,FALSE,TRUE,Non-Hispanic Non-Black,33.15108958005013,2-year degree,married,TRUE,TRUE,3.343719205913724,3.9688797558300357
12870,1.1427674114288089,FALSE,TRUE,Non-Hispanic Non-Black,27.208564947974388,High school,no_partner,TRUE,FALSE,0.2001575702310323,2.284955651286502
12871,1.2048861851084078,FALSE,TRUE,Non-Hispanic Non-Black,30.78175092347749,High school,married,TRUE,TRUE,7.76889155582473,8.489873042557964
12872,0.5,FALSE,FALSE,Non-Hispanic Black,21.96122799358928,Less than high school,no_partner,FALSE,FALSE,0.1,0.1
12873,1.3087518031987206,FALSE,TRUE,Non-Hispanic Non-Black,22.84836963947872,4-year degree,no_partner,FALSE,FALSE,0.1,4.667907900077838
12874,1.3249455051732555,FALSE,TRUE,Non-Hispanic Non-Black,18.90104854194809,Less than high school,no_partner,FALSE,FALSE,0.1,0.1
12875,0.5,FALSE,TRUE,Hispanic,25.05447040976455,High school,no_partner,TRUE,FALSE,2.3032099234169725,2.3032099234169725
12876,1.3697805104035647,FALSE,FALSE,Non-Hispanic Non-Black,24.48478208857263,High school,no_partner,TRUE,FALSE,0.1,2.063718426706574
12877,1.2444641154710947,FALSE,TRUE,Non-Hispanic Non-Black,31.09935804551122,4-year degree,no_partner,TRUE,TRUE,1.9181709654766823,2.7020644051398546
12878,1.0464720872587454,FALSE,FALSE,Non-Hispanic Black,26.31476946633604,High school,no_partner,TRUE,FALSE,0.1,0.1
12879,1.452493669139604,FALSE,TRUE,Non-Hispanic Non-Black,32.8819609233295,High school,cohabiting,TRUE,TRUE,6.434993689035494,7.717185509984657
12880,1.5064074559974203,FALSE,FALSE,Non-Hispanic Non-Black,29.462061219807,High school,married,TRUE,TRUE,1.4649535075635236,1.4649535075635236
12881,1.4704874157388366,FALSE,TRUE,Non-Hispanic Non-Black,23.310455579271213,High school,no_partner,TRUE,FALSE,0.1,0.1
12882,0.5,FALSE,TRUE,Hispanic,23.04206643347557,High school,no_partner,TRUE,FALSE,0.1,0.9383960657927062
12883,0.7533188483490258,FALSE,TRUE,Non-Hispanic Black,35.8561968680519,4-year degree,married,TRUE,TRUE,0.5709274064531482,4.306718662248371
12884,1.3210618526686826,FALSE,TRUE,Non-Hispanic Non-Black,25.410546567729032,High school,no_partner,FALSE,FALSE,0.1,0.5115436893011527
12885,1.263604664502245,TRUE,TRUE,Non-Hispanic Non-Black,22.75469255368977,High school,married,TRUE,TRUE,1.1588702690317207,1.1588702690317207
12886,1.1653951456557345,FALSE,FALSE,Non-Hispanic Non-Black,26.5433762536503,High school,no_partner,TRUE,TRUE,0.29385449457580937,4.774116583127354
12887,0.5,FALSE,TRUE,Hispanic,24.532779481081043,High school,no_partner,TRUE,TRUE,0.1,0.1
12888,1.241029479574633,FALSE,TRUE,Non-Hispanic Non-Black,27.385281082379855,High school,cohabiting,TRUE,TRUE,1.4452001195829056,14.424245532998352
12889,0.5,FALSE,TRUE,Hispanic,31.230667673838784,4-year degree,no_partner,TRUE,FALSE,3.620227749368226,3.7634974682394073
12890,1.3512186010123404,FALSE,TRUE,Non-Hispanic Non-Black,25.293476547704554,High school,no_partner,TRUE,FALSE,0.1,0.1
12891,1.3179478025193319,FALSE,TRUE,Non-Hispanic Non-Black,30.91548848706773,4-year degree,no_partner,TRUE,FALSE,2.7507211475788957,6.592987052372887
12892,1.4403764058847763,FALSE,FALSE,Non-Hispanic Non-Black,18,High school,no_partner,FALSE,FALSE,0.1,3.0403347093964026
12893,1.4533178370324555,FALSE,TRUE,Non-Hispanic Non-Black,30.03823881142629,4-year degree,no_partner,TRUE,TRUE,0.1,3.6476700466680714
12894,0.6123226216814013,TRUE,TRUE,Hispanic,30.610772358681878,High school,no_partner,TRUE,TRUE,2.1718244848258355,2.1718244848258355
12895,0.5101728593407012,FALSE,FALSE,Hispanic,25.482477036267493,Less than high school,no_partner,FALSE,FALSE,0.1,1.1506397497117609
12896,0.6674674426061294,FALSE,TRUE,Hispanic,23.085391246837837,High school,no_partner,TRUE,FALSE,0.796663309602353,2.2923642166618854
12897,0.7634235903559073,FALSE,FALSE,Hispanic,23.43182459177429,Less than high school,cohabiting,FALSE,FALSE,0.1,0.6828948939663739
12898,0.6145922090874726,FALSE,FALSE,Non-Hispanic Black,26.145669410234238,Less than high school,cohabiting,TRUE,TRUE,0.8464690238249278,1.9842864886655263
12899,1.4125401311593049,FALSE,TRUE,Non-Hispanic Non-Black,21.259807418875887,High school,no_partner,FALSE,FALSE,0.1,1.3379031992663666
12900,1.4292813105011215,FALSE,TRUE,Non-Hispanic Non-Black,27.020225780566733,2-year degree,cohabiting,TRUE,TRUE,2.9521589143161027,6.673415752870734
12901,1.5900580850277135,FALSE,TRUE,Non-Hispanic Non-Black,27.607517005393547,High school,no_partner,FALSE,FALSE,0.1,1.917041140578688
12902,1.3493969031872908,FALSE,TRUE,Non-Hispanic Non-Black,34.99669371642163,4-year degree,no_partner,TRUE,TRUE,0.25345279339485405,0.25345279339485405
12903,0.6309756347289613,FALSE,TRUE,Hispanic,26.36131721522071,High school,cohabiting,TRUE,TRUE,0.1,12.395042170987862
12904,1.2887709109066672,FALSE,TRUE,Non-Hispanic Non-Black,21.43411825071453,High school,no_partner,TRUE,FALSE,0.5779242001175795,1.6408477636056642
12905,0.6286254010596348,FALSE,FALSE,Non-Hispanic Black,19.491488463158642,Less than high school,no_partner,FALSE,FALSE,0.1,1.9243987967680187
12906,1.3181117452875315,FALSE,TRUE,Non-Hispanic Non-Black,20.71461157203177,High school,no_partner,TRUE,FALSE,1.532547433835798,1.532547433835798
12907,1.3355494786134803,FALSE,TRUE,Non-Hispanic Non-Black,20.777627629892674,High school,no_partner,TRUE,TRUE,0.1,0.1
12908,1.3012278430700366,FALSE,TRUE,Non-Hispanic Non-Black,26.872746774812025,4-year degree,no_partner,TRUE,TRUE,0.1,4.507421355153188
12909,1.3419246132968294,FALSE,TRUE,Non-Hispanic Non-Black,28.355721691805634,4-year degree,no_partner,TRUE,TRUE,0.583295491726612,2.0976393141591965
12910,1.4165971145984106,FALSE,TRUE,Non-Hispanic Non-Black,30.394327124804995,High school,no_partner,TRUE,TRUE,0.1,0.1
12911,1.1237968114629562,FALSE,TRUE,Non-Hispanic Non-Black,28.981158712095237,High school,cohabiting,TRUE,FALSE,0.538840981996499,0.538840981996499
12912,0.5,FALSE,FALSE,Non-Hispanic Black,21.33789969221411,Less than high school,no_partner,FALSE,FALSE,0.1,0.1
12913,1.409002111098668,FALSE,TRUE,Non-Hispanic Non-Black,19.78281247674664,Less than high school,no_partner,TRUE,FALSE,0.1,0.47419024229459894
12914,0.5540027499064901,FALSE,TRUE,Non-Hispanic Black,30.53855918711573,4-year degree,no_partner,TRUE,FALSE,0.1,0.1
12915,1.4246138953790073,FALSE,TRUE,Non-Hispanic Non-Black,28.895872897800803,4-year degree,no_partner,TRUE,TRUE,2.7055217315159723,2.7055217315159723
12916,0.9767189240310432,TRUE,FALSE,Hispanic,18,High school,no_partner,TRUE,TRUE,3.364401416383659,4.420123547777017
12917,0.5524555081229137,TRUE,TRUE,Non-Hispanic Black,23.424454400872136,High school,no_partner,FALSE,FALSE,0.1,0.1
12918,1.3235332866017886,FALSE,TRUE,Non-Hispanic Non-Black,29.47411753737796,4-year degree,married,TRUE,FALSE,2.510982269850898,2.510982269850898
12919,0.6364815564372753,FALSE,TRUE,Hispanic,25.883026716014406,High school,no_partner,TRUE,TRUE,0.1,1.327475226004943
12920,1.3219537291915089,FALSE,TRUE,Non-Hispanic Non-Black,30.424289966991125,High school,no_partner,TRUE,TRUE,1.240930353832506,6.785523465814315
12921,1.7185645289159415,FALSE,TRUE,Hispanic,31.506754235680994,Less than high school,married,TRUE,FALSE,1.775641895692793,15.799036785086912
12922,1.2785176700164498,FALSE,FALSE,Non-Hispanic Non-Black,29.77676661937127,High school,married,FALSE,FALSE,0.1,0.1
12923,1.3732434611643152,FALSE,TRUE,Non-Hispanic Non-Black,24.18484633400657,High school,no_partner,TRUE,FALSE,0.1,0.1
12924,0.8534622955812925,FALSE,TRUE,Non-Hispanic Black,22.86778372995867,High school,no_partner,FALSE,FALSE,0.1,0.24966646072870546
12925,0.5142252406044715,FALSE,TRUE,Hispanic,31.513184960678913,4-year degree,no_partner,FALSE,FALSE,0.1,3.0063018357000932
12926,0.7085850814169802,FALSE,TRUE,Non-Hispanic Black,30.202287732399473,4-year degree,cohabiting,TRUE,TRUE,4.372717844654158,10.145850202779053
12927,1.202680364029448,FALSE,TRUE,Non-Hispanic Non-Black,30.945803966198053,4-year degree,no_partner,TRUE,TRUE,1.6985865582310145,8.776001981381214
12928,0.5079273708357915,FALSE,TRUE,Hispanic,26.33088549810541,High school,no_partner,TRUE,TRUE,2.8274265664808262,6.307814792476995
12929,1.4507385931702304,FALSE,TRUE,Non-Hispanic Non-Black,19.439672771555795,High school,no_partner,TRUE,FALSE,0.8165895153861872,0.8165895153861872
12930,0.6938092565436159,FALSE,TRUE,Hispanic,25.629496684291638,High school,no_partner,TRUE,FALSE,0.892264482111879,0.892264482111879
12931,1.3486728501141008,FALSE,TRUE,Non-Hispanic Non-Black,24.684020328190655,High school,no_partner,FALSE,FALSE,0.1,2.078829459673928
12932,1.4247527671964153,FALSE,TRUE,Non-Hispanic Non-Black,29.607619285636314,2-year degree,married,TRUE,TRUE,3.204172608462243,7.639201421398709
12933,1.6276955950010976,FALSE,TRUE,Non-Hispanic Non-Black,24.832112586969476,High school,no_partner,TRUE,FALSE,1.9318173500660407,1.9558610772086071
12934,0.8502525520063557,FALSE,TRUE,Non-Hispanic Black,35.177176165076176,4-year degree,no_partner,TRUE,TRUE,3.8095957635837623,5.868503010707741
12935,1.446434414754006,FALSE,TRUE,Non-Hispanic Non-Black,24.31472714203325,High school,no_partner,FALSE,FALSE,0.1,0.3153346019632255
12936,1.3780212605837807,FALSE,TRUE,Non-Hispanic Non-Black,25.80570411722454,High school,no_partner,TRUE,TRUE,1.5384383803683672,8.828550888742267
12937,1.3191392857929578,FALSE,TRUE,Non-Hispanic Non-Black,34.38015522801976,4-year degree,cohabiting,TRUE,TRUE,2.4255690326639736,7.862503910474938
12938,0.5,FALSE,TRUE,Hispanic,21.425536851723137,High school,no_partner,TRUE,FALSE,0.9919598977486179,4.318405542210227
12939,1.347463212574023,FALSE,FALSE,Non-Hispanic Non-Black,24.69535866098165,2-year degree,no_partner,TRUE,FALSE,3.531582481411209,7.540548964204109
12940,0.5,FALSE,TRUE,Non-Hispanic Black,26.18314512922839,Less than high school,no_partner,TRUE,TRUE,2.997874079726755,2.997874079726755
12941,1.1514058036232073,FALSE,TRUE,Non-Hispanic Non-Black,28.85820889151918,High school,no_partner,TRUE,TRUE,4.23801691254001,8.00481380965184
12942,1.4295908360220473,FALSE,TRUE,Non-Hispanic Non-Black,22.104785123900726,High school,no_partner,TRUE,FALSE,0.1,0.1
12943,0.5,FALSE,TRUE,Hispanic,19.122289826927464,High school,no_partner,FALSE,FALSE,0.1,1.095621627252072
12944,1.4510536180773606,FALSE,TRUE,Non-Hispanic Non-Black,21.16074077066954,High school,no_partner,FALSE,FALSE,0.1,0.3033595636254991
12945,1.4407060436636145,FALSE,TRUE,Non-Hispanic Non-Black,25.072252870655927,High school,no_partner,TRUE,TRUE,1.806625449855765,1.806625449855765
12946,1.5426499617976694,FALSE,TRUE,Non-Hispanic Non-Black,28.661046977836627,4-year degree,cohabiting,TRUE,TRUE,2.4424919502165587,3.605870095206882
12947,1.5966912729141916,FALSE,TRUE,Non-Hispanic Non-Black,21.359073589064373,High school,no_partner,FALSE,FALSE,0.1,1.62924875074757
12948,1.3028067582661493,FALSE,TRUE,Non-Hispanic Non-Black,23.631895164457482,4-year degree,no_partner,TRUE,TRUE,1.0030020376426458,1.0030020376426458
12949,0.7007978683446087,FALSE,TRUE,Hispanic,23.89137305365912,High school,no_partner,FALSE,FALSE,0.1,2.3482299490417713
12950,1.32420064664254,FALSE,TRUE,Non-Hispanic Non-Black,23.321687371499976,High school,no_partner,TRUE,FALSE,0.1,0.1
12951,0.6359182794069611,FALSE,TRUE,Non-Hispanic Black,28.449052630379615,High school,no_partner,TRUE,FALSE,2.7699856574363246,2.7699856574363246
12952,0.9487003058595522,FALSE,TRUE,Hispanic,21.54764271881007,Less than high school,no_partner,FALSE,FALSE,0.1,0.4541947717852005
12953,1.3330848494297407,FALSE,TRUE,Non-Hispanic Non-Black,22.047167638281838,High school,no_partner,TRUE,FALSE,0.1,2.870296447890051
12954,0.7209197320354702,FALSE,TRUE,Hispanic,19.10035323760774,High school,no_partner,FALSE,FALSE,0.1,0.4745164786224345
12955,1.444072047920912,FALSE,TRUE,Non-Hispanic Non-Black,31.46966210148688,4-year degree,cohabiting,TRUE,TRUE,1.6460787770834384,8.179917714127942
12956,1.3769945970650217,FALSE,TRUE,Non-Hispanic Non-Black,18.843456028429053,Less than high school,no_partner,TRUE,FALSE,1.1131499428471119,1.1131499428471119
12957,1.2094025454492707,FALSE,TRUE,Non-Hispanic Non-Black,28.218119992461453,4-year degree,no_partner,TRUE,FALSE,2.490516356441611,5.11201862258307
12958,0.5,FALSE,FALSE,Hispanic,18.587980093252302,Less than high school,no_partner,FALSE,FALSE,0.1,0.1
12959,1.395663593680246,FALSE,TRUE,Non-Hispanic Non-Black,32.905970670503834,4-year degree,no_partner,TRUE,FALSE,3.17809968590793,3.2403438573881393
12960,0.5436615451559005,FALSE,FALSE,Non-Hispanic Black,24.340040902261848,High school,no_partner,FALSE,FALSE,0.1,0.1
12961,1.3722460570557313,FALSE,TRUE,Non-Hispanic Non-Black,21.739121731983506,High school,no_partner,TRUE,FALSE,0.40173938634054823,0.40173938634054823
12962,1.4788632957943937,FALSE,TRUE,Non-Hispanic Non-Black,25.436881574098194,4-year degree,no_partner,TRUE,FALSE,0.1,2.2085631907514673
12963,1.4415954343419493,FALSE,TRUE,Non-Hispanic Non-Black,22.579168421858807,High school,no_partner,TRUE,FALSE,0.1,2.5998644798121844
12964,0.9237002134584341,FALSE,TRUE,Non-Hispanic Non-Black,22.17250308397157,High school,married,TRUE,TRUE,3.2769014202856024,3.2769014202856024
12965,1.3105867481948597,FALSE,FALSE,Non-Hispanic Non-Black,37.70476258462607,4-year degree,no_partner,FALSE,FALSE,0.1,0.12372842511189908
12966,0.5,FALSE,TRUE,Non-Hispanic Black,36.87261100566147,4-year degree,no_partner,TRUE,FALSE,0.1,0.1
12967,1.42162971833357,FALSE,TRUE,Non-Hispanic Non-Black,28.756428206420182,4-year degree,no_partner,TRUE,TRUE,2.082632758373466,6.01253612927602
12968,1.1950414485525191,FALSE,TRUE,Non-Hispanic Non-Black,26.494954893601555,4-year degree,no_partner,TRUE,TRUE,2.044114857934961,6.299702596754534
12969,1.223376703279443,FALSE,TRUE,Non-Hispanic Non-Black,28.135003258415605,High school,cohabiting,TRUE,TRUE,4.793167063590836,7.860786035032721
12970,1.182438290970322,FALSE,TRUE,Non-Hispanic Non-Black,22.74976145954204,High school,no_partner,TRUE,FALSE,0.5821707614676448,2.9095448337930074
12971,0.6141897540961933,FALSE,TRUE,Hispanic,25.457397557065654,High school,no_partner,TRUE,TRUE,0.1,0.1
12972,1.204000496136447,FALSE,TRUE,Non-Hispanic Non-Black,32.140639798709216,4-year degree,no_partner,TRUE,TRUE,0.471509465220207,2.9137713448413476
12973,1.3842550480615439,FALSE,TRUE,Non-Hispanic Non-Black,30.316338016886107,4-year degree,no_partner,TRUE,TRUE,5.2699793217807045,7.5537841379207755
12974,0.5,FALSE,TRUE,Hispanic,20.387493960774066,High school,no_partner,TRUE,FALSE,0.1,0.1
12975,0.8709694425474017,FALSE,FALSE,Non-Hispanic Black,34.84637328425251,High school,no_partner,FALSE,FALSE,0.1,1.7568900202085238
12976,1.4626335171861677,FALSE,TRUE,Non-Hispanic Non-Black,22.626259527747624,High school,no_partner,TRUE,FALSE,0.1,0.1
12977,1.3244244736113566,FALSE,TRUE,Non-Hispanic Non-Black,26.504443805594917,High school,no_partner,FALSE,FALSE,0.1,1.3663298447165464
12978,0.9873392758097103,FALSE,TRUE,Non-Hispanic Black,27.87001044006148,High school,cohabiting,TRUE,FALSE,1.4069618657218115,1.4069618657218115
12979,1.3973806987480333,FALSE,TRUE,Non-Hispanic Non-Black,27.523726203380757,High school,no_partner,TRUE,FALSE,0.1,0.1
12980,1.4423126282866612,FALSE,TRUE,Non-Hispanic Non-Black,28.603805791911647,High school,no_partner,TRUE,TRUE,4.581275562221172,6.034218591570399
12981,1.170437344427769,FALSE,TRUE,Non-Hispanic Non-Black,19.22767802138284,High school,no_partner,TRUE,FALSE,0.1,1.3923981944188908
12982,1.4310662580809088,FALSE,TRUE,Non-Hispanic Non-Black,21.751203951523912,High school,no_partner,TRUE,FALSE,0.1,0.1
12983,1.5868425716452703,FALSE,TRUE,Non-Hispanic Non-Black,30.16104032592411,2-year degree,no_partner,TRUE,TRUE,3.4904775566286284,3.73481150729269
12984,1.339254972272457,FALSE,TRUE,Non-Hispanic Non-Black,20.839382137010002,High school,no_partner,TRUE,FALSE,0.1,0.1
12985,0.5,FALSE,TRUE,Non-Hispanic Black,26.52918860138401,4-year degree,no_partner,TRUE,TRUE,3.4327247683998072,3.4327247683998072
12986,1.2190783073130684,FALSE,TRUE,Non-Hispanic Non-Black,25.5565412260227,High school,no_partner,TRUE,FALSE,0.1,0.1
12987,0.9673205228088411,FALSE,TRUE,Hispanic,28.19881058564941,High school,no_partner,TRUE,FALSE,0.1,0.1
12988,1.3683528967881475,FALSE,FALSE,Non-Hispanic Black,23.880119909716502,High school,no_partner,TRUE,TRUE,0.6132852380760346,1.0815261713789552
12989,1.3427768387840213,FALSE,TRUE,Non-Hispanic Non-Black,23.37674775586316,High school,no_partner,TRUE,FALSE,1.037901782811158,1.037901782811158
12990,1.469734358989669,FALSE,TRUE,Non-Hispanic Non-Black,29.186237861578803,4-year degree,cohabiting,FALSE,FALSE,0.1,3.868151617955081
12991,1.220257921886944,FALSE,TRUE,Non-Hispanic Non-Black,23.273099776449975,High school,no_partner,FALSE,FALSE,0.1,0.9912172420382637
12992,1.454667514654672,FALSE,TRUE,Non-Hispanic Non-Black,31.854584450257462,High school,no_partner,TRUE,TRUE,0.1,6.119881548048214
12993,1.3002682475755558,FALSE,TRUE,Non-Hispanic Non-Black,20.314369154883533,Less than high school,no_partner,TRUE,FALSE,0.1,0.44889482757919985
12994,1.303787996415355,FALSE,FALSE,Non-Hispanic Non-Black,24.319375644010215,High school,no_partner,FALSE,FALSE,0.1,2.698683937997852
12995,1.2415210531508611,FALSE,TRUE,Non-Hispanic Non-Black,18,High school,no_partner,TRUE,TRUE,0.1,0.1
12996,0.9980815767018172,FALSE,TRUE,Hispanic,23.23691242938651,2-year degree,no_partner,TRUE,FALSE,2.092745679510042,2.092745679510042
12997,1.4620431383455128,FALSE,TRUE,Non-Hispanic Non-Black,32.32644281718507,High school,cohabiting,TRUE,TRUE,3.493786917128247,8.454407911505808
12998,0.7327928178033016,TRUE,TRUE,Non-Hispanic Black,23.37774353800188,High school,no_partner,TRUE,TRUE,1.008276513176657,1.008276513176657
12999,1.6965816692616342,FALSE,FALSE,Non-Hispanic Non-Black,30.651420250635585,4-year degree,cohabiting,FALSE,FALSE,0.1,2.8843907049804947
13000,1.23103260073773,TRUE,TRUE,Non-Hispanic Non-Black,26.127086303293186,High school,no_partner,FALSE,FALSE,0.1,1.648671349250628
13001,1.2762478572441345,FALSE,TRUE,Non-Hispanic Non-Black,22.475615402814583,High school,no_partner,TRUE,FALSE,0.48190865666489047,1.3196731088488078
13002,1.4118608465932936,FALSE,TRUE,Non-Hispanic Non-Black,22.24104291878502,High school,no_partner,TRUE,TRUE,1.873758543733227,1.873758543733227
13003,1.252820538784447,FALSE,TRUE,Non-Hispanic Non-Black,25.170553095544786,High school,married,TRUE,TRUE,1.6273396030638936,10.097323289836462
13004,1.3867599324916682,FALSE,TRUE,Non-Hispanic Non-Black,25.69040277914557,High school,cohabiting,TRUE,TRUE,0.1,0.1
13005,1.1833125995834033,FALSE,TRUE,Non-Hispanic Non-Black,24.34383981807798,High school,no_partner,TRUE,FALSE,0.1,0.1
13006,1.4432257385325555,FALSE,TRUE,Non-Hispanic Non-Black,32.641595669187666,4-year degree,married,TRUE,TRUE,2.531826208438103,3.3093296941232597
13007,1.4586473271863427,FALSE,TRUE,Non-Hispanic Non-Black,30.46771415959078,4-year degree,no_partner,FALSE,FALSE,0.1,1.2961661394230721
13008,1.1789097237114383,FALSE,FALSE,Non-Hispanic Non-Black,30.816116008789415,Less than high school,no_partner,FALSE,FALSE,0.1,0.6511189745317968
13009,1.285425949907564,TRUE,FALSE,Non-Hispanic Non-Black,26.23100661211792,4-year degree,married,TRUE,FALSE,0.6473006013844089,5.681178450620145
13010,1.4140275314506174,FALSE,TRUE,Non-Hispanic Non-Black,23.792780722413468,Less than high school,cohabiting,TRUE,TRUE,0.8724067164464943,5.602831543085834
13011,0.5,FALSE,TRUE,Non-Hispanic Black,21.09687398611821,4-year degree,no_partner,TRUE,FALSE,1.3425387375728468,3.846516552133319
13012,1.2858237504162944,FALSE,TRUE,Non-Hispanic Non-Black,25.564890437457745,4-year degree,no_partner,TRUE,TRUE,0.9886897195823494,1.0336988794665616
13013,0.7528259949929693,FALSE,TRUE,Hispanic,31.17197708401519,4-year degree,married,TRUE,FALSE,2.7652597247712145,5.003449530057075
13014,0.7561809110615072,FALSE,TRUE,Non-Hispanic Non-Black,25.428149573218587,High school,cohabiting,TRUE,FALSE,0.2075426930765054,5.036867805915705
13015,1.3568913802338336,FALSE,FALSE,Non-Hispanic Non-Black,28.419607747572876,High school,cohabiting,FALSE,FALSE,0.1,1.7469631686481604
13016,1.4516098454820967,FALSE,TRUE,Non-Hispanic Non-Black,21.098208644728615,High school,no_partner,TRUE,FALSE,0.10832589633428547,0.10832589633428547
